,YEAR,MONTH,WEEK,quantity,unit_price,fem,pol1,total_cost,DCM,gross_sales,avg_inventory_whp,avg_inventory_sales,product_cost_mxn,DCM_margin,qty_last_week,qty_avg_prev_4w,price_avg_last_week,cost_avg_last_week,price_avg_prev_4w,cost_avg_prev_4w,event_effect
0,2023,1,1,10417.0,11007.037173880652,0.124673640167364,0.0620849372384937,7528.909480906692,3478.127692973961,400179.430364708,24.821670942429844,34.00418410041841,5219.796142753808,0.3223149839623639,,,,,,,-5
1,2023,1,2,8675.0,10995.922702919976,0.1230875,0.0634570833333333,7529.661723848269,3466.260979071708,341333.11506894225,18.07934493083009,30.079166666666666,5259.081003107751,0.3229639880233588,10417.0,10417.0,11007.037173880652,7528.909480906692,11007.037173880652,7528.909480906692,-5
2,2023,1,3,8215.0,10842.036451710508,0.1238283261802575,0.0622854077253218,7371.61455517792,3470.421896532589,331713.73835451144,21.820226068857995,31.248927038626608,5150.683951423005,0.3240514519998462,8675.0,9546.0,10995.922702919976,7529.661723848269,11001.479938400313,7529.28560237748,-5
3,2023,1,4,8756.0,10917.268311776505,0.1187660550458715,0.0629,7515.661302068271,3401.6070097082347,363501.9265765896,19.4588462583101,35.64678899082569,5240.308749022432,0.3204506079379932,8215.0,9102.333333333334,10842.036451710508,7371.61455517792,10948.332109503712,7476.7285866442935,-5
4,2023,1,5,8435.0,10742.820781455614,0.1210084745762711,0.0600949152542373,7455.689424882747,3287.131356572867,319398.9380956107,19.953217054467352,33.860169491525426,5286.960041731271,0.3139416390719174,8756.0,9015.75,10917.268311776505,7515.661302068271,10940.56616007191,7486.461765500288,-5
5,2023,2,6,6632.0,10995.724224280268,0.1255265486725663,0.0651982300884955,7501.296480493898,3494.4277437863684,268471.10588119813,18.232882012369156,35.45575221238938,5191.468537776903,0.3247643216862034,8435.0,8520.25,10742.820781455614,7455.689424882747,10874.512061965652,7468.156751494302,-5
6,2023,2,7,7338.0,10679.579531441535,0.1245879629629629,0.0663611111111111,7421.54742067925,3258.032110762284,310783.959726226,17.116020775193903,37.76851851851852,5161.1937437433335,0.3131343000482256,6632.0,8009.5,10995.724224280268,7501.296480493898,10874.462442305725,7461.065440655709,0
7,2023,2,8,7201.0,10868.31611866942,0.1214816513761467,0.0647788990825688,7498.318129733677,3369.9979889357437,308851.23389845894,27.52972852722454,36.77522935779817,5225.7483490872255,0.3180939044684994,7338.0,7790.25,10679.579531441535,7421.54742067925,10833.84821223848,7473.548657031041,0
8,2023,2,9,8794.0,10835.323377234774,0.1216724890829694,0.0650240174672489,7465.494122100935,3369.8292551338395,352350.18985518906,33.66192946668955,35.54148471615721,5197.750076244564,0.3210039302310319,7201.0,7401.5,10868.31611866942,7498.318129733677,10821.610163961708,7469.212863947393,0
9,2023,3,10,7576.0,10905.591606871552,0.1207610619469026,0.063312831858407,7511.546485351544,3394.045121520008,301887.359926266,22.4613786785428,37.584070796460175,5234.697676848253,0.3153774175977638,8794.0,7491.25,10835.323377234774,7465.494122100935,10844.7358129065,7471.66403825194,0
10,2023,3,11,6033.0,11081.300218629933,0.1186071428571428,0.06495625,7689.259401319592,3392.04081731034,247541.41720137824,25.78365805752008,36.08928571428572,5357.245835467032,0.3125747781025442,7576.0,7727.25,10905.591606871552,7511.546485351544,10822.20265855432,7474.226539466352,0
11,2023,3,12,6287.0,10736.250119573177,0.1206713615023474,0.0660577464788732,7470.431408814947,3265.818710758228,268605.4578811791,21.82028886054041,38.816901408450704,5198.820211711691,0.3077830013123567,6033.0,7401.0,11081.300218629933,7689.259401319592,10922.63283035142,7541.154534626437,0
12,2023,3,13,6036.0,10791.614522336322,0.1176609442060085,0.0652738197424892,7521.346561359447,3270.2679609768743,230693.62289712412,108.48301666538887,36.622317596566525,5269.037139545987,0.3045733438213941,6287.0,7172.5,10736.250119573177,7470.431408814947,10889.616330577359,7534.182854396755,0
13,2023,4,14,6360.0,10844.301606057852,0.127757281553398,0.0688936893203883,7551.700168983638,3292.601437074212,278042.8477380433,33.4901699770353,42.19417475728155,5115.2976583167965,0.3116493292909265,6036.0,6483.0,10791.614522336322,7521.346561359447,10878.689116852745,7548.145964211382,0
14,2023,4,15,6869.0,10652.76561838701,0.1180327102803738,0.0615247663551401,7432.006063814258,3220.759554572752,293714.4304425063,31.996259402418417,39.47663551401869,5217.773315076099,0.3123537863204592,6360.0,6179.0,10844.301606057852,7551.700168983638,10863.36661664932,7558.184385119406,0
15,2023,4,16,6563.0,10640.01151059744,0.1198348623853211,0.0625266055045871,7493.357331125389,3146.6541794720524,267865.4763143279,26.173991610935172,38.99082568807339,5265.619457477477,0.3130288721103686,6869.0,6388.0,10652.76561838701,7432.006063814258,10756.23296658859,7493.871050743072,0
16,2023,4,17,11353.0,10658.991529728,0.1236548672566371,0.0626845132743362,7566.223169782221,3092.768359945779,476005.7876323513,48.54951295003486,37.91150442477876,5335.411394965487,0.3014709977806865,6563.0,6457.0,10640.01151059744,7493.357331125389,10732.173314344656,7499.602531320683,0
17,2023,5,18,9505.0,10693.56143538682,0.1227061611374407,0.0646890995260663,7627.06626368011,3066.4951717067106,392096.0715305228,37.466684876921626,41.41232227488152,5395.103725400545,0.2984610150699104,11353.0,7786.25,10658.991529728,7566.223169782221,10699.017566192575,7510.821683426377,1
18,2023,5,19,11361.0,10514.070122241295,0.1186923076923077,0.0577900452488687,7428.48757853956,3085.5825437017343,454198.2063447853,32.470271820974,38.588235294117645,5259.285603652737,0.3047493937335344,9505.0,8572.5,10693.56143538682,7627.06626368011,10661.332523524818,7529.663207100493,1
19,2023,5,20,8534.0,10541.730564358057,0.1202739726027397,0.0605269406392694,7461.066757547847,3080.663806810207,353011.9964120657,30.87620795484265,38.63470319634703,5248.718815080137,0.3016376779003289,11361.0,9695.5,10514.070122241295,7428.48757853956,10626.658649488389,7528.783585781819,0
20,2023,5,21,7526.0,10366.087178479396,0.1181913875598086,0.0611272727272727,7238.962644112206,3127.12453436719,316159.24051852804,34.97364207075557,41.526315789473685,5103.387419376675,0.3096040431119298,8534.0,10188.25,10541.730564358057,7461.066757547847,10602.088412928544,7520.710942387435,0
21,2023,5,22,17209.0,10633.765506928075,0.1154146341463414,0.0566012195121951,7634.895173299746,2998.8703336283297,625571.198264312,27.41910969734492,35.93089430894309,5512.445428766158,0.2883616500385083,7526.0,9231.5,10366.087178479396,7238.962644112206,10528.862325116392,7438.8958109699315,0
22,2023,6,23,13793.0,10505.53663107028,0.1198008474576271,0.0641529661016949,7652.054348108495,2853.482282961786,540194.783136968,18.792823877233143,37.08050847457627,5407.834154275742,0.2790354001687526,17209.0,11157.5,10633.765506928075,7634.895173299746,10513.913343001706,7440.85303837484,0
23,2023,6,24,5783.0,10637.786549691516,0.1171681415929203,0.0633787610619469,7535.050959124474,3102.735590567044,238009.85026312456,23.181997283840342,38.73893805309734,5292.888276349448,0.3010789653202181,13793.0,11765.5,10505.53663107028,7652.054348108495,10511.77997020895,7496.744730767074,0
24,2023,6,25,5893.0,10477.56658301522,0.1240599078341013,0.0651078341013824,7309.269162250072,3168.297420765147,242829.4057609028,32.297548537914594,39.903225806451616,5091.885631955323,0.3152760059315089,5783.0,11077.75,10637.786549691516,7535.050959124474,10535.793966542316,7515.24078116123,0
25,2023,6,26,5970.0,10819.235235470933,0.1235913043478261,0.0685317391304347,7733.074368761619,3086.1608667093124,242323.9603904081,33.47813111372699,39.15217391304348,5339.582903189805,0.2974411830504697,5893.0,10669.5,10477.56658301522,7309.269162250072,10563.663817676272,7532.817410695697,0
26,2023,7,27,6300.0,10857.95357595995,0.1233464912280701,0.0642934210526315,7534.506871830507,3323.446704129442,257695.3600461459,25.31714114275198,39.8640350877193,5252.7184780179605,0.3177185425814327,5970.0,7859.75,10819.235235470933,7733.074368761619,10610.031249811987,7557.3622095611645,0
27,2023,7,28,6477.0,10686.15215790714,0.1184932735426008,0.0634008968609865,7575.208092343433,3110.944065563708,271833.4627425277,33.90992743135079,41.11659192825112,5344.466991766346,0.2995150399006408,6300.0,5986.5,10857.95357595995,7534.506871830507,10698.135486034404,7527.975340491667,0
28,2023,7,29,7438.0,10735.78808696611,0.1238215962441314,0.0675399061032863,7459.119777559675,3276.6683094064347,325869.85248663544,36.090263967865646,43.51643192488263,5151.41598545838,0.3115597937832984,6477.0,6160.0,10686.15215790714,7575.208092343433,10710.22688808831,7538.014623796407,0
29,2023,7,30,8087.0,10547.005266600288,0.1200133333333333,0.0628853333333333,7332.863787805404,3214.141478794883,340099.9903321296,24.52184205288317,41.42286052529651,5279.2459761818,0.3176852049808309,7438.0,6546.25,10735.78808696611,7459.119777559675,10774.782264076033,7575.477277623808,0
30,2023,7,31,6138.0,10736.184458168298,0.1200516431924882,0.064500469483568,7401.733571261702,3334.450886906596,270360.83818230126,23.44227283933144,43.592067807674354,5264.926320499507,0.322493365259675,8087.0,7075.5,10547.005266600288,7332.863787805404,10706.724771858371,7475.424632384755,0
31,2023,8,32,5909.0,10620.7385488497,0.1213452914798206,0.063519730941704,7334.442386519082,3286.2961623306173,251161.73264684627,25.224259743581428,41.60086537354888,5238.898870957735,0.3133984735098292,6138.0,7035.0,10736.184458168298,7401.733571261702,10676.282492410459,7442.231307242554,0
32,2023,8,33,7094.0,10593.597610627305,0.1221330472103004,0.0657120171673819,7337.848682948489,3255.7489276788165,283510.97590735526,28.910566433276475,39.91385372864246,5171.22601585088,0.3068175395302714,5909.0,6893.0,10620.7385488497,7334.442386519082,10659.929090146099,7382.039880786466,0
33,2023,8,34,6578.0,10844.270715546812,0.1227203389830508,0.0654877118644067,7373.016148127734,3471.2545674190783,259113.20364278968,29.12997767928795,38.93994643656742,5197.134551393453,0.331521641293174,7094.0,6807.0,10593.597610627305,7337.848682948489,10624.381471061397,7351.72210713367,0
34,2023,8,35,7500.0,10798.851122883769,0.1256666666666666,0.0667758333333333,13466.18640685393,-2667.3352839701647,4216319.595031287,25.43881982898644,38.72614450325021,5229.9986400388125,-0.2691303906813309,6578.0,6429.75,10844.270715546812,7373.016148127734,10698.697833298029,7361.760197214251,0
35,2023,9,36,7600.0,10695.174194195126,0.1240707964601769,0.0640371681415929,7397.425776052235,3297.7484181428918,301139.54337830044,32.79021994550932,40.088910499374535,5205.351002618429,0.3117068621236428,7500.0,6770.25,10798.851122883769,13466.18640685393,10714.364499476897,8877.873406112309,0
36,2023,9,37,6686.0,10483.063073551864,0.1194324324324324,0.0621058558558558,7261.519114083562,3221.5439594683016,273680.93352814694,39.84413967744308,40.92206023272293,5131.330216269392,0.3066059769575125,7600.0,7193.0,10695.174194195126,7397.425776052235,10732.973410813252,8893.619253495597,0
37,2023,9,38,8437.0,10655.856239688976,0.1229583333333333,0.0614787037037037,7319.105105103866,3336.751134585109,342475.1990404281,50.31912816774898,42.12936970166061,5177.607707582916,0.3252215198781689,6686.0,7091.0,10483.063073551864,7261.519114083562,10705.339776544393,8874.536861279365,0
38,2023,9,39,10496.0,10588.727423152746,0.1241012658227848,0.0669464135021097,7257.636222171637,3331.09120098111,418514.5603868674,52.88022067676884,37.51598968476583,5201.519273910063,0.3233225254466839,8437.0,7555.75,10655.856239688976,7319.105105103866,10658.236157579933,8861.059100523398,0
39,2023,10,40,11887.0,10659.16837395581,0.1239753086419753,0.0668831275720164,7651.443071861121,3007.72530209469,456020.1546947674,48.44022646775115,35.69370286726872,5427.941776589198,0.2910581410293438,10496.0,8304.75,10588.727423152746,7257.636222171637,10605.705232647178,7308.921554352825,0
40,2023,10,41,8698.0,10694.55133774323,0.1216404958677686,0.0626657024793388,7298.061286052521,3396.490051690709,164727209.0526798,53.00513249451347,36.1640744362872,5264.655406146384,0.3277399700935102,11887.0,9376.5,10659.16837395581,7651.443071861121,10596.703777587349,7372.425878305046,0
41,2023,10,42,8929.0,10644.698644306784,0.118532,0.0654524,7510.953043647959,3133.745600658823,320915.2665000413,57.87623130534705,35.04590558412794,5326.25963236962,0.3013412484248301,8698.0,9879.5,10694.55133774323,7298.061286052521,10649.57584363519,7381.561421297286,0
42,2023,10,43,8797.0,10645.48191118719,0.1216651982378854,0.0666030837004405,7386.4871048317245,3258.994806355465,364068.4935994273,68.59437173511604,38.57039004734478,5199.65653689152,0.3156245915669984,8929.0,10002.5,10644.698644306784,7510.953043647959,10646.786444789643,7429.523405933309,0
43,2023,10,44,7204.0,10616.674678061496,0.1244170212765957,0.0609612765957446,7239.314445683091,3377.3602323784044,288815.4534818372,0.4206416901865057,0.1706160607429936,5202.8886021089365,0.3253774748848899,8797.0,9577.75,10645.48191118719,7386.4871048317245,10660.975066798253,7461.736126598331,0
44,2023,11,45,15842.0,10336.044484228612,0.1293373015873016,0.0627420634920634,7300.243319534369,3035.801164694244,564713.6458697811,0.3753025803055546,0.1332470429134661,5286.80693607625,0.3079694849164916,7204.0,8407.0,10616.674678061496,7239.314445683091,10650.351642824675,7358.703970053824,10
45,2023,11,46,46255.0,10300.941334632143,0.1241043165467625,0.0588744604316546,7363.378720868492,2937.562613763653,1482021.305605274,0.2048923391139115,0.058083193438305,5425.628024662068,0.2974398393837196,15842.0,10193.0,10336.044484228612,7300.243319534369,10560.72492944602,7359.249478424286,10
46,2023,11,47,30282.0,10409.19828245399,0.12612734082397,0.056567415730337,7363.080953001153,3046.1173294528385,1000525.0433016658,0.2344369609850158,0.0820304420406834,5423.981699614438,0.3055895795820152,46255.0,19524.5,10300.941334632143,7363.378720868492,10474.785602027361,7322.355897729419,0
47,2023,11,48,9281.0,10460.70154052782,0.1236963562753036,0.0591323886639676,7224.562475580589,3236.139064947232,342915.0074213133,0.2969986331961725,0.0863947414398655,5244.9051452334415,0.3198657116389974,30282.0,24895.75,10409.19828245399,7363.080953001153,10415.71469484406,7316.504359771777,0
48,2023,12,49,13296.0,10181.139690418016,0.1244092664092664,0.0596957528957528,7220.380785632505,2960.7589047855104,482212.81205456966,0.1942628024353077,0.0833939148137892,5249.021596761081,0.2976209214170937,9281.0,25415.0,10460.70154052782,7224.562475580589,10376.721410460643,7312.816367246151,1
49,2023,12,50,10764.0,10563.970810645686,0.1240891472868217,0.0590275193798449,7390.273969633634,3173.696841012053,379400.0827252504,0.2366553510970379,0.0479234840075185,5360.98871651407,0.3089564701218751,13296.0,24778.5,10181.139690418016,7220.380785632505,10337.995212007992,7292.850733770685,1
50,2023,12,51,12247.0,10296.587007875698,0.12091015625,0.0569859375,7145.024466129797,3151.562541745901,436525.6156506368,0.1529108000519076,0.0448181874716537,5204.001081167109,0.3065573681277398,10764.0,15905.75,10563.970810645686,7390.273969633634,10403.752581011378,7299.57454596197,1
51,2023,12,52,12085.0,10709.36497385918,0.12416015625,0.058072265625,7365.575280981461,3343.789692877721,435795.2285004776,0.1832077162214685,0.0343947547634231,5349.3691195267975,0.3160833111882955,12247.0,11397.0,10296.587007875698,7145.024466129797,10375.599762366804,7245.060424244131,0
52,2024,1,1,8797.0,10714.188525870632,0.1204811715481171,0.0585292887029288,6697.036044760516,4017.1524811101167,351366.6827296781,0.313617621977835,0.0384394759253041,4704.894119966319,0.3812710426452189,12085.0,12098.0,10709.36497385918,7365.575280981461,10437.765620699645,7280.313625594349,-5
53,2024,12,1,11218.0,10808.507452926808,0.1149025423728813,0.0618792372881355,6821.19350669762,3987.313946229187,472523.5786460983,49.0052820311613,0.093569911355666,4803.603422869915,0.3578128567680028,8797.0,10973.25,10714.188525870632,6697.036044760516,10571.0278295628,7149.477440376352,-5
54,2024,1,2,10205.0,10899.210162424131,0.1174041666666666,0.0591408333333333,6798.276019010542,4100.9341434135895,423486.08722157305,0.3252659655456481,0.0740934724268403,4819.566766487501,0.3901199903498898,11218.0,11086.75,10808.507452926808,6821.19350669762,10632.161990133078,7007.207324642349,-5
55,2024,1,3,10265.0,10750.651566399269,0.1252092050209205,0.0603573221757322,6702.26690508596,4048.384661313308,411000.3050117216,0.2921225278472625,0.0552201628011337,4738.579750926485,0.384906041036872,10205.0,10576.25,10899.210162424131,6798.276019010542,10782.817778770188,6920.520212862535,-5
56,2024,1,4,12047.0,10688.56954114181,0.1236031128404669,0.0614603112840467,6666.827094002005,4021.742447139805,438102.5540214039,0.2726410928013978,0.0564465126565561,4672.762159032763,0.3894601355088234,10265.0,10121.25,10750.651566399269,6702.26690508596,10793.13942690521,6754.69311888866,-5
57,2024,1,5,11779.0,10794.618654489994,0.1193650793650793,0.0571123015873015,6698.311760329488,4096.306894160505,444701.9552185506,0.2688384475711743,0.0863069321990451,4860.673524378572,0.3929106259886871,12047.0,10933.75,10688.56954114181,6666.827094002005,10786.734680723004,6747.140881199032,-5
58,2024,2,6,10866.0,10711.92051065219,0.1277833333333333,0.06444375,6927.189144580163,3784.731366072027,407371.6006194996,0.2269208489444743,0.055825214674575,4802.032296214792,0.3609511878777501,11779.0,11074.0,10794.618654489994,6698.311760329488,10783.262481113801,6716.420444606998,-5
59,2024,2,7,8747.0,10643.997054496827,0.1210970464135021,0.0621662447257384,6773.749939850339,3870.2471146464886,350953.304709968,0.3097424867163883,0.0081927239633866,4700.554292886498,0.3772514456438899,10866.0,11239.25,10711.92051065219,6927.189144580163,10736.440068170814,6748.648725999405,0
60,2024,2,8,9419.0,10478.704440864149,0.1210811965811965,0.0622653846153846,6664.125549588144,3814.5788912760017,367958.0849919712,0.1909592857706808,0.0051646375175786,4664.935170148974,0.3693110328091623,8747.0,10859.75,10643.997054496827,6773.749939850339,10709.776440195204,6766.519484690498,0
61,2024,2,9,11325.0,10443.22823824148,0.1224067796610169,0.0650161016949152,6781.096598527379,3662.1316397141018,436548.8018414734,0.4401457800504403,0.0345143334215591,4704.429955391949,0.3589843847196884,9419.0,10202.75,10478.704440864149,6664.125549588144,10657.31016512579,6765.844098587033,0
62,2024,3,10,10755.0,10480.92360629357,0.1213167420814479,0.0654045248868778,6724.649815953078,3756.273790340492,430085.4966573336,0.3419445515139755,0.0120430767489591,4683.402503641583,0.3663160055140728,11325.0,10089.25,10443.22823824148,6781.096598527379,10569.462561063661,6786.540308136506,0
63,2024,3,11,8304.0,10765.3952402968,0.1279783549783549,0.0664714285714285,6895.570990862678,3869.824249434122,319639.5183098119,0.3630820734238049,0.0052648796846246,4774.509053457014,0.3668373876203823,10755.0,10061.5,10480.92360629357,6724.649815953078,10511.713334974007,6735.9054759797355,0
64,2024,3,12,8474.0,10719.311916232182,0.1240755555555555,0.0628142222222222,6840.166111471347,3879.1458047608335,334280.02440665814,0.3631377921843418,0.0114618877854171,4776.784196981155,0.3757468820548113,8304.0,9950.75,10765.3952402968,6895.570990862678,10542.062881424,6766.36073873282,0
65,2024,3,13,9370.0,10679.059425618028,0.120175965665236,0.0609605150214592,6854.188494759263,3824.870930858765,367239.03184442926,0.3390055947090026,0.0036452706976925,4817.27093567751,0.3715834991634656,8474.0,9714.5,10719.311916232182,6840.166111471347,10602.214750266008,6810.3708792036205,0
66,2024,4,14,8903.0,10935.299100550244,0.1279954337899543,0.0657182648401826,6983.620065175979,3951.679035374266,373893.60875808646,0.4243247433025452,0.0469428724804466,4772.623182498448,0.3733366737480908,9370.0,9225.75,10679.059425618028,6854.188494759263,10661.172547110145,6828.643853261592,0
