,YEAR,MONTH,WEEK,quantity,unit_price,fem,pol1,total_cost,DCM,gross_sales,avg_inventory_whp,avg_inventory_sales,product_cost_mxn,DCM_margin,qty_last_week,qty_avg_prev_4w,price_avg_last_week,cost_avg_last_week,price_avg_prev_4w,cost_avg_prev_4w,event_effect
67,2024,4,15,6945.0,10782.98411148572,0.1215307017543859,0.0663276315789473,6891.755682226772,3891.228429258948,281840.159006683,0.4131393440835301,0.0477856933578886,4731.21062992125,0.3639484106750126,8903.0,8762.75,10935.299100550244,6983.620065175979,10774.766420674314,6893.386415567316,0
68,2024,4,16,6610.0,10437.875887235405,0.1218317757009345,0.0689233644859813,6431.986148447223,4005.8897387881816,281982.088160284,0.3837656284806138,0.048413441664678,4728.360457237407,0.3913866585093296,6945.0,8423.0,10782.98411148572,6891.755682226772,10779.163638471544,6892.43258840834,0
69,2024,4,17,15241.0,10652.253184824009,0.128162037037037,0.0691587962962963,7015.971293946196,3636.2818908778127,662557.9195535393,0.5237300238085638,0.0500162586598756,4860.983357195672,0.3439974578369774,6610.0,7957.0,10437.875887235405,6431.986148447223,10708.804631222349,6790.3875976523095,0
70,2024,4,18,9454.0,10781.993555429848,0.1230552995391705,0.0671502304147465,6891.650975766639,3890.3425796632096,387766.4949457577,1.7554438246439878,0.0554956696132615,4736.16253384841,0.3707118924213531,15241.0,9424.75,10652.253184824009,7015.971293946196,10702.103071023845,6830.833297449042,1
71,2024,5,19,12594.0,10587.699415116263,0.1174878048780487,0.0654541463414634,6714.621576621835,3873.077838494429,556932.8110905486,0.3442081212226395,0.0502269525821355,4670.139247609366,0.3728324673235784,9454.0,9562.5,10781.993555429848,6891.650975766639,10663.776684743745,6807.841025096707,1
72,2024,5,20,14717.0,10339.490371321452,0.1174177777777777,0.061404,6735.304348528893,3604.186022792561,576072.0621728709,0.3781193071761476,0.0571698365044111,4815.596143682466,0.3592175697729708,12594.0,10974.75,10587.699415116263,6714.621576621835,10614.955510651382,6763.557498695473,0
73,2024,5,21,15348.0,10448.84069481705,0.1202522123893805,0.0626946902654867,6838.564617358226,3610.276077458825,627191.3441042154,0.3011221783219326,0.0096578335198433,4885.649384024071,0.3543298765088653,14717.0,13001.5,10339.490371321452,6735.304348528893,10590.359131672893,6839.387048715891,0
74,2024,5,22,6290.0,10431.095834183923,0.1219460784313725,0.0629083333333333,6856.197263551149,3574.898570632776,286067.8691964994,0.6221274227560927,0.0523034825943628,4798.199876894093,0.3498061262933808,15348.0,13028.25,10448.84069481705,6838.564617358226,10539.506009171153,6795.035379568898,0
75,2024,6,23,9355.0,10490.762839959572,0.1190967741935483,0.0633359447004608,6990.848593207848,3499.914246751723,402554.5951518949,0.4890247824489983,0.0681933132092546,4909.830444448065,0.3162882152414661,6290.0,12237.25,10431.095834183923,6856.197263551149,10451.781578859673,6786.171951515025,0
76,2024,6,24,6457.0,10775.367470798186,0.1163054187192118,0.060647290640394,6767.19136415689,4008.176106641296,294171.9838345015,0.4179056107343343,0.0735208026238981,4752.372276078103,0.386222459752743,9355.0,11427.5,10490.762839959572,6990.848593207848,10427.547435070499,6855.22870566153,0
77,2024,6,25,6867.0,10525.056164555956,0.1246820276497695,0.0620152073732718,6813.226283520853,3711.829881035102,291861.8390647696,0.58346647631154,0.0817724230454645,4780.235359603387,0.3622595961194255,6457.0,9362.5,10775.367470798186,6767.19136415689,10536.516709939682,6863.2004595685285,0
78,2024,6,26,8010.0,10782.876044325463,0.1178558951965065,0.0587698689956331,6746.127709131687,4036.748335193779,331618.9161099804,26.720264794749266,0.0651578906009936,4803.3731643762885,0.383000102351654,6867.0,7242.25,10525.056164555956,6813.226283520853,10555.570577374408,6856.865876109185,0
79,2024,7,27,8199.0,10774.350199933218,0.1196624472573839,0.0612696202531645,6890.843074923165,3883.507125010055,332297.4493455602,33.92344523904975,0.0619159131600874,4817.296791154662,0.3677649860128042,8010.0,7672.25,10782.876044325463,6746.127709131687,10643.515629909794,6829.34848750432,0
80,2024,7,28,8374.0,10581.824461871733,0.1090128205128205,0.061425641025641,6905.0732693821255,3676.751192489607,340284.4998484998,0.567584970118743,0.0680113841033381,4887.542376603996,0.3466955483977231,8199.0,7383.25,10774.350199933218,6890.843074923165,10714.412469903205,6804.347107933149,0
81,2024,7,29,10435.0,10332.785365753442,0.1098837209302325,0.0608553488372093,6673.010070234274,3659.775295519168,434799.5528658375,35.66452544071329,0.0666139594545354,4839.627810943604,0.3496208622448009,8374.0,7862.5,10581.824461871733,6905.0732693821255,10666.026717671593,6838.817584239458,0
82,2024,7,30,9883.0,10429.259732878898,0.1151452991452991,0.0636380341880342,6872.28794555942,3556.9717873194786,384394.15280979953,0.5006428423646753,0.050333302269031,4836.337058863098,0.3432803939436393,10435.0,8754.5,10332.785365753442,6673.010070234274,10617.959017970963,6803.763530917812,0
83,2024,7,31,8505.0,10613.290744826649,0.1097092511013215,0.0617837004405286,6775.580692215555,3837.710052611094,352288.7087935454,0.7089235943882101,0.0425631074750017,4736.895649409362,0.3697596613378278,9883.0,9222.75,10429.259732878898,6872.28794555942,10529.554940109323,6835.303590024747,0
84,2024,8,32,7699.0,10844.167090737415,0.1112974137931034,0.0614866379310344,6883.131747444396,3961.035343293018,318645.1092529031,0.4736446302120385,0.0483843759395752,4827.050559583858,0.3726821725212543,8505.0,9299.25,10613.290744826649,6775.580692215555,10489.29007633268,6806.487994347844,0
85,2024,8,33,7661.0,10963.515690047134,0.1092907488986784,0.0626418502202643,7002.023512098072,3961.492177949062,326574.20144279057,0.4903748543548177,0.0499846920551766,4903.284434279097,0.3738594559441874,7699.0,9130.5,10844.167090737415,6883.131747444396,10554.875733549101,6801.002613863412,0
86,2024,8,34,7311.0,10866.046034984114,0.113791304347826,0.0633560869565217,7036.758925581396,3829.287109402717,306402.8100827466,0.4302289917673762,0.0433203270159791,4868.534256858283,0.3653178760353507,7661.0,8437.0,10963.515690047134,7002.023512098072,10712.558314622524,6883.255974329361,0
87,2024,8,35,7606.0,10592.220197498553,0.1106875,0.0621983333333333,6896.926984481668,3695.293213016884,306561.3384714805,0.4482405750729247,0.0570705737249854,4866.484612297541,0.3369895001047987,7311.0,7794.0,10866.046034984114,7036.758925581396,10821.754890148828,6924.373719334855,0
88,2024,9,36,8413.0,10712.09774113601,0.1116946902654867,0.0635911504424778,6931.730599442895,3780.367141693115,352787.9763076498,0.4398143297113285,0.0723233644169834,4848.516550496681,0.3616835059857773,7606.0,7569.25,10592.220197498553,6896.926984481668,10816.487253316804,6954.710292401383,0
89,2024,9,37,8112.0,10661.410372514169,0.1095982142857142,0.0593544642857142,6769.00430153588,3892.406070978288,334925.2634821728,80.26867436606149,0.0470626127088128,4748.367265676518,0.3774729336500781,8413.0,7747.75,10712.09774113601,6931.730599442895,10783.469915916454,6966.860005401008,0
90,2024,9,38,9322.0,10946.130490835443,0.1104690265486725,0.0633092920353982,7010.177064060699,3935.9534267747463,383210.98159165785,79.60286140335795,0.0791652421837858,4861.794136150443,0.3735703962092777,8112.0,7860.5,10661.410372514169,6769.00430153588,10707.943586533213,6908.60520276046,0
91,2024,9,39,8650.0,10618.103394771406,0.1091746724890829,0.0642646288209606,6881.860673355525,3736.2427214158806,356706.9608010543,78.54504135954824,0.0457545889935194,4784.0899690734495,0.349556654721704,9322.0,8363.25,10946.130490835443,7010.177064060699,10727.964700496044,6901.959737380286,0
92,2024,9,40,13775.0,10569.542495572903,0.1144957264957265,0.0679645299145299,6835.825312591458,3733.717182981448,590024.5200687847,76.93093279770713,0.0587125192373694,4862.002956999829,0.3666184359597748,8650.0,8624.25,10618.103394771406,6881.860673355525,10734.435499814257,6898.19315959875,0
93,2024,10,41,7834.0,10735.6341957515,0.1149269406392694,0.0673703196347032,6953.897749860215,3781.736445891287,339211.1528444156,81.99524202944825,0.0469250989390528,4749.182245906484,0.3614055292805289,13775.0,9964.75,10569.542495572903,6835.825312591458,10698.79668842348,6874.2168378858905,0
94,2024,10,42,8886.0,10734.387789276308,0.1136515837104072,0.0650235294117647,6769.249846004788,3965.137943271519,394648.2019974227,72.04787962332857,0.0642302472044653,4790.012966088778,0.3758535264048604,7834.0,9895.25,10735.6341957515,6953.897749860215,10717.352644232813,6920.440199966975,0
95,2024,10,43,8728.0,10869.01555050789,0.110358407079646,0.0626256637168141,6972.3556705527135,3896.659879955177,370491.8916222548,75.26884601382226,0.0652607695799002,4868.535427070487,0.3653507462555084,8886.0,9786.25,10734.387789276308,6769.249846004788,10664.416968843028,6860.208395452997,0
96,2024,10,44,7288.0,10857.792586928235,0.1114126213592233,0.0586451456310679,6965.851828594371,3891.940758333865,347379.24539299525,91.68935178740352,0.0835740098047351,4908.802297175218,0.3646450896290593,8728.0,9805.75,10869.01555050789,6972.3556705527135,10727.145007777151,6882.832144752294,0
97,2024,11,45,14696.0,10354.790003338714,0.1159030837004405,0.0598140969162995,6620.693765861318,3734.0962374773953,626410.867422892,87.75268470389548,0.6021476800493668,4793.504672631013,0.3687937453637958,7288.0,8184.0,10857.792586928235,6965.851828594371,10799.207530615984,6915.338773753022,10
98,2024,11,46,49491.0,10242.287325013654,0.1123510204081632,0.0630081632653061,6454.197704374138,3788.089620639517,1903579.8493577028,49.52205446005415,0.0529918525787708,4813.022992472898,0.3726934063519517,14696.0,9899.5,10354.790003338714,6620.693765861318,10703.996482512786,6832.037777753298,10
99,2024,11,47,32719.0,10250.367622366774,0.1115,0.0626831967213114,6751.52779874265,3498.8398236241264,1253954.588068024,51.9747553913571,0.4769526990322785,4826.219618881968,0.3452046271334505,49491.0,20050.75,10242.287325013654,6454.197704374138,10580.971366447124,6753.274742345635,0
100,2024,11,48,10136.0,10745.811126398852,0.1097123287671233,0.0554429223744292,6628.480453145095,4117.330673253758,449643.3960012064,36.68177616597683,0.4660053479447856,4819.755426783402,0.390777185858393,32719.0,26048.5,10250.367622366774,6751.52779874265,10426.309384411845,6698.067774393119,0
101,2024,12,49,14806.0,10450.165188113098,0.1164334763948497,0.0583034334763948,6663.555326398063,3786.609861715034,585509.2230396607,67.29164284293951,0.0734255965094315,4825.605936913927,0.3671305741982051,10136.0,26760.5,10745.811126398852,6628.480453145095,10398.3140192795,6613.7249305308005,1
102,2024,12,50,11747.0,10800.07428107812,0.1117302904564315,0.0611734439834024,6801.165431725618,3998.908849352504,460067.4966613564,0.6134731206456548,0.0774620879508937,4854.6389668088805,0.3816185657755235,14806.0,26788.0,10450.165188113098,6663.555326398063,10422.157815473094,6624.440320664986,1
103,2024,12,51,14668.0,10349.292640888598,0.1165189873417721,0.059668776371308,6629.9640532766925,3719.328587611905,578160.7888716849,0.276662014911449,0.091583298489829,4769.361208132575,0.3622293310414126,11747.0,17352.0,10800.07428107812,6801.165431725618,10561.604554489211,6711.1822525028565,1
104,2024,12,52,12271.0,10607.975088813768,0.116191304347826,0.0607321739130434,6735.011906222389,3872.963182591378,509256.16978280176,0.2721011013408592,0.0899902603534421,4825.95912217987,0.374071493643718,14668.0,12839.25,10349.292640888598,6629.9640532766925,10586.335809119668,6680.791316136367,0
105,2025,1,1,4678.0,9071.434249694828,0.2538235294117647,0.0176264705882352,4299.882865971765,4771.551383723063,1275060.2467107782,336.2647058823529,0.0,3796.697091097059,0.527255870008568,12271.0,13373.0,10607.975088813768,6735.011906222389,10551.876799723395,6707.424179405691,-5
106,2025,1,2,11127.0,10735.33360943931,0.1109422222222222,0.0589973333333333,6995.15853284696,3740.17507659235,509635.18564127694,51.00586689977624,0.0553233574575011,4977.565668339556,0.3408771392419832,4678.0,10841.0,9071.434249694828,4299.882865971765,10207.194065118829,6116.506064299117,-5
107,2025,1,3,10015.0,11151.086110314396,0.1097445887445887,0.0607532467532467,7244.66493921856,3906.421171095837,464261.39992885455,31.051399612663417,0.0721030894880941,5114.765509003463,0.3614689875613568,11127.0,10686.0,10735.33360943931,6995.15853284696,10191.008897209125,6165.004339579452,-5
108,2025,1,4,7944.0,10996.463654400684,0.1119823008849557,0.0596880530973451,7185.588864778274,3810.874789622407,371250.4661689928,28.51863898662977,0.0501123568299117,5045.491036843363,0.3556458859105348,10015.0,9522.75,11151.086110314396,7244.66493921856,10391.457264565575,6318.679561064919,-5
109,2025,1,5,8443.0,10802.510460634903,0.1065371179039301,0.0622541484716157,7125.380701277273,3677.12975935763,377812.7227929576,36.48171974064514,0.0470863196421514,5056.229549319214,0.3367911598691978,7944.0,8441.0,10996.463654400684,7185.588864778274,10488.579405962306,6431.32380070389,-5
110,2025,2,6,8718.0,10796.213949116316,0.1097321428571428,0.0608035714285714,7112.282693093026,3683.931256023292,109303.5457142857,37.39722199439577,0.0475200574780156,5033.0052852392855,0.3442152259859503,8443.0,9382.25,10802.510460634903,7125.380701277273,10921.348458697325,7137.698259530267,-5
111,2025,2,7,8023.0,10744.489880626845,0.1116444444444444,0.0598426666666666,7007.189346997895,3737.300533628948,102787.2076,24.370242325721176,0.0499040592730261,4981.122998835555,0.353022343433611,8718.0,8780.0,10796.213949116316,7112.282693093026,10936.568543616575,7166.979299591783,0
112,2025,2,8,8356.0,10672.675629241568,0.1120977777777777,0.0597791111111111,7022.090560623788,3650.5850686177782,109446.57408888888,28.14757570287247,0.0599742740322917,4987.530855615111,0.3481347277793739,8023.0,8282.0,10744.489880626845,7007.189346997895,10834.919486194687,7107.610401536616,0
113,2025,2,9,9148.0,10531.971619267944,0.1112533333333333,0.0591884444444444,7024.192928641503,3507.778690626438,397350.7609835493,44.30437611479459,0.0675082810385136,5010.750287160889,0.3368805771857846,8356.0,8385.0,10672.675629241568,7022.090560623788,10753.972479904907,7066.735825497995,0
114,2025,3,10,9636.0,10500.925691971654,0.1107846889952153,0.0577631578947368,6904.594961313684,3596.330730657971,429077.099814594,42.63671003319945,0.0669543176122123,4957.794222399043,0.3527806818134906,9148.0,8561.25,10531.971619267944,7024.192928641503,10686.337769563168,7041.438882339053,0
115,2025,3,11,8704.0,10818.641030647816,0.1064905660377358,0.058218396226415,7071.836924633825,3746.804106013994,394971.9728947465,52.10660279686709,0.0740320999754962,5056.996983793396,0.3550687420300883,9636.0,8790.75,10500.925691971654,6904.594961313684,10612.515705277003,6989.516949394218,0
116,2025,3,12,8338.0,10788.404896460745,0.1105446009389671,0.0634220657276995,7035.449370276533,3752.955526184209,398158.2859189635,62.43991338833367,0.069483433166046,4963.764489584976,0.3523163855486872,8704.0,8961.0,10818.641030647816,7071.836924633825,10631.053492782245,7005.6788438032,0
117,2025,3,13,8430.0,10980.908478418538,0.1086296296296296,0.0635342592592592,7087.669030174665,3893.2394482438735,401009.1931136322,79.30170038901333,0.0695741221756261,5048.384000982408,0.3639254776450731,8338.0,8956.5,10788.404896460745,7035.449370276533,10659.98580958704,7009.018546216386,0
118,2025,3,14,8437.0,10957.183442441425,0.1149823008849557,0.0645451327433628,7115.747234460532,3841.436207980891,377960.202583278,78.26069972570096,0.0588026550251604,5006.565183684072,0.3637169978264136,8430.0,8777.0,10980.908478418538,7087.669030174665,10772.220024374688,7024.887571599676,0
119,2025,4,15,7960.0,10974.557821300996,0.1119259259259259,0.0601828703703703,6978.160205449632,3996.3976158513615,370923.9555940407,82.13866522052007,0.0544785614924,4926.334232335184,0.3783381730461269,8437.0,8477.25,10957.183442441425,7115.747234460532,10886.28446199213,7077.675639886389,0
120,2025,4,16,7792.0,10654.896030853824,0.1184585365853658,0.0653717073170731,6875.094699503728,3779.8013313500937,377017.18744248495,101.59023025751898,0.0586572750091154,4853.481911968781,0.3587919239079725,7960.0,8291.25,10974.557821300996,6978.160205449632,10925.263659655426,7054.256460090341,0
121,2025,4,17,9945.0,10819.451970900704,0.1128277511961722,0.0641593301435406,7038.110024267767,3781.341946632936,469730.1757004376,106.01938776400416,0.0630579431716179,5014.022758357894,0.3618789853234815,7792.0,8154.75,10654.896030853824,6875.094699503728,10891.886443253696,7014.167792397139,0
122,2025,4,18,15650.0,10444.962670929635,0.1088153153153153,0.0629576576576576,6880.572171675611,3564.3904992540265,709510.5811761225,97.91454644007358,0.0808419525883374,4952.70396244955,0.3516428079493575,9945.0,8533.5,10819.451970900704,7038.110024267767,10851.522316374238,7001.778040920415,1
123,2025,5,19,13864.0,10718.334189057843,0.1097227272727272,0.0612986363636363,6892.649178731687,3825.685010326156,601668.3591272791,86.05703127382917,0.0804909743366681,4949.14699464,0.3658547746728753,15650.0,10336.75,10444.962670929635,6880.572171675611,10723.46712349629,6942.984275224184,1
124,2025,5,20,11932.0,10790.862000292807,0.1116306306306306,0.0618490990990991,6921.96629781655,3868.8957024762576,503478.62958236126,45.83899307015333,0.0657951316682225,4932.390513994595,0.3706761908608911,13864.0,11812.75,10718.334189057843,6892.649178731687,10659.411215435503,6921.606518544698,0
125,2025,5,21,10314.0,10568.648666989311,0.1100322580645161,0.0604341013824884,6946.125565262814,3622.523101726498,449591.02387836046,55.25062995931725,0.061728758376233,5031.42640308387,0.3478649387441753,11932.0,12847.75,10790.862000292807,6921.96629781655,10693.402707795249,6933.324418122904,0
126,2025,5,22,23297.0,10292.51093564486,0.1041008403361344,0.0580735294117647,6929.864611340587,3362.646324304276,892392.4508658303,11.628171250778268,0.0530020599821797,5091.489502773949,0.323250856188959,10314.0,12940.0,10568.648666989311,6946.125565262814,10630.701881817398,6910.328303371665,0
127,2025,6,23,18163.0,10346.690757199209,0.1020466101694915,0.0571004237288135,6819.892409446258,3526.7983477529474,735349.1395766226,50.9837254340767,0.0497210583781997,5001.264335447458,0.3470257292195948,23297.0,14851.75,10292.51093564486,6929.864611340587,10592.588947996204,6922.651413287909,0
128,2025,6,24,10194.0,10343.532705811764,0.1111304347826087,0.0623652173913043,6852.092823157995,3491.439882653769,419998.9323627336,50.01903396046905,0.0447161708720929,4937.9633205939135,0.3421863949114005,18163.0,15926.5,10346.690757199209,6819.892409446258,10499.678090031546,6904.462220966552,0
129,2025,6,25,9360.0,10697.57799309492,0.1060137614678899,0.0590192660550458,6856.0645798004025,3841.513413294519,418283.686872907,55.28282001834981,0.0436381306943732,4975.009115617432,0.3692270192127832,10194.0,15492.0,10343.532705811764,6852.092823157995,10387.845766411287,6886.993852301914,0
130,2025,6,26,10451.0,10769.47338700317,0.1073333333333333,0.0606508547008547,7093.09530550494,3676.378081498229,413710.12785944936,52.32416603740571,0.0320469123914536,4998.304003434188,0.3387632508083373,9360.0,15253.5,10697.57799309492,6856.0645798004025,10420.078097937687,6864.4786059363105,0
131,2025,6,27,8884.0,10550.124690361052,0.1071746724890829,0.0610336244541484,6956.809056021224,3593.315634339828,334280.51144764584,53.53441546840455,0.0460367922782146,5005.101306400874,0.3102735555474014,10451.0,12042.0,10769.47338700317,7093.09530550494,10539.318710777265,6905.286279477399,0
132,2025,7,28,8698.0,10781.78422633855,0.106051724137931,0.0627060344827586,6940.100169863794,3841.684056474756,372813.5218096605,44.86217276110851,0.0483331430710271,5011.76297627931,0.3626163283673333,8884.0,9722.25,10550.124690361052,6956.809056021224,10590.177194067726,6939.515441121141,0
133,2025,7,29,10632.0,10673.59553092657,0.1072385321100917,0.0581073394495412,6854.34016951611,3819.255361410461,482886.0635574349,37.97229576022501,0.0417321974661424,4902.372048887614,0.3637470736068854,8698.0,9348.25,10781.78422633855,6940.100169863794,10699.740074199422,6961.5172777975895,0
134,2025,7,30,9980.0,10843.339391807196,0.1071777777777777,0.0609106666666666,6959.165022048522,3884.1743697586735,442001.2294955712,35.90890463076698,0.0440386247877758,4955.927622426667,0.3704475417437574,10632.0,9666.25,10673.59553092657,6854.34016951611,10693.744458657335,6961.086175226517,0
135,2025,7,31,8898.0,10964.242140240096,0.1068248847926267,0.0625732718894009,7048.985957820054,3915.2561824200416,405800.11710995616,36.43312996080505,0.037524133343885,4984.714929752995,0.3642163918371109,9980.0,9548.5,10843.339391807196,6959.165022048522,10712.210959858341,6927.603604362413,0
